Fecha,Hora,Condicion,Temperatura,Lluvia,Prob_lluvia,Humedad,Ciudad,Region,Pais,Latitud,Longitud,Fecha_Hora_local
2025-03-30,20,Light rain,10.4,1,100,95.0,Quito,Pichincha,Ecuador,-0.2167,-78.5,2025-03-30 11:16
2025-03-30,21,Light drizzle,10.4,1,100,95.0,Quito,Pichincha,Ecuador,-0.2167,-78.5,2025-03-30 11:16
2025-04-01,21,Patchy rain nearby,10.9,1,100,91.0,Quito,Pichincha,Ecuador,-0.2167,-78.5,2025-03-30 11:16
2025-03-31,21,Light rain shower,10.7,1,100,95.0,Quito,Pichincha,Ecuador,-0.2167,-78.5,2025-03-30 11:16
2025-04-01,22,Patchy rain nearby,11.0,1,100,90.0,Quito,Pichincha,Ecuador,-0.2167,-78.5,2025-03-30 11:16
2025-03-30,22,Light rain shower,10.6,1,100,95.0,Quito,Pichincha,Ecuador,-0.2167,-78.5,2025-03-30 11:16
2025-03-31,22,Light rain shower,10.3,1,100,96.0,Quito,Pichincha,Ecuador,-0.2167,-78.5,2025-03-30 11:16
2025-03-31,23,Light rain shower,10.5,1,100,95.0,Quito,Pichincha,Ecuador,-0.2167,-78.5,2025-03-30 11:16
2025-03-30,23,Light drizzle,10.8,1,100,95.0,Quito,Pichincha,Ecuador,-0.2167,-78.5,2025-03-30 11:16
2025-04-01,23,Patchy rain nearby,10.5,1,100,93.0,Quito,Pichincha,Ecuador,-0.2167,-78.5,2025-03-30 11:16
