Fecha,Hora,Condicion,Temperatura,Lluvia,Prob_lluvia,Humedad,Ciudad,Region,Pais,Latitud,Longitud,Fecha_Hora_local
2025-03-31,17,Patchy rain nearby,22.8,1,79,77.0,Lima,Lima,Peru,-12.05,-77.05,2025-03-30 11:16
2025-04-01,18,Partly Cloudy ,21.7,0,0,80.0,Lima,Lima,Peru,-12.05,-77.05,2025-03-30 11:16
2025-03-31,18,Patchy rain nearby,21.4,0,65,78.0,Lima,Lima,Peru,-12.05,-77.05,2025-03-30 11:16
2025-03-30,18,Sunny,22.4,0,0,75.0,Lima,Lima,Peru,-12.05,-77.05,2025-03-30 11:16
2025-03-30,19,Clear ,21.9,0,0,77.0,Lima,Lima,Peru,-12.05,-77.05,2025-03-30 11:16
2025-04-01,19,Clear ,21.6,0,0,81.0,Lima,Lima,Peru,-12.05,-77.05,2025-03-30 11:16
2025-03-31,19,Patchy rain nearby,21.2,1,85,80.0,Lima,Lima,Peru,-12.05,-77.05,2025-03-30 11:16
2025-04-01,20,Clear ,21.4,0,0,83.0,Lima,Lima,Peru,-12.05,-77.05,2025-03-30 11:16
2025-03-31,20,Clear ,20.8,0,0,82.0,Lima,Lima,Peru,-12.05,-77.05,2025-03-30 11:16
2025-03-30,20,Partly Cloudy ,21.2,0,0,78.0,Lima,Lima,Peru,-12.05,-77.05,2025-03-30 11:16
2025-03-30,21,Clear ,20.8,0,0,80.0,Lima,Lima,Peru,-12.05,-77.05,2025-03-30 11:16
2025-04-01,21,Clear ,21.1,0,0,84.0,Lima,Lima,Peru,-12.05,-77.05,2025-03-30 11:16
2025-03-31,21,Clear ,20.7,0,0,82.0,Lima,Lima,Peru,-12.05,-77.05,2025-03-30 11:16
2025-04-01,22,Partly Cloudy ,20.9,0,0,84.0,Lima,Lima,Peru,-12.05,-77.05,2025-03-30 11:16
2025-03-30,22,Clear ,20.6,0,0,82.0,Lima,Lima,Peru,-12.05,-77.05,2025-03-30 11:16
2025-03-31,22,Clear ,20.7,0,0,83.0,Lima,Lima,Peru,-12.05,-77.05,2025-03-30 11:16
2025-03-31,23,Clear ,20.5,0,0,83.0,Lima,Lima,Peru,-12.05,-77.05,2025-03-30 11:16
2025-03-30,23,Partly Cloudy ,20.5,0,0,83.0,Lima,Lima,Peru,-12.05,-77.05,2025-03-30 11:16
2025-04-01,23,Clear ,21.0,0,0,84.0,Lima,Lima,Peru,-12.05,-77.05,2025-03-30 11:16
