Fecha,Hora,Condicion,Temperatura,Lluvia,Prob_lluvia,Humedad,Ciudad,Region,Pais,Latitud,Longitud,Fecha_Hora_local
2025-04-01,20,Patchy rain nearby,22.7,0,66,55.0,Tegucigalpa,Francisco Morazan,Honduras,14.1,-87.2167,2025-03-30 10:16
2025-03-31,20,Patchy rain nearby,21.4,1,100,67.0,Tegucigalpa,Francisco Morazan,Honduras,14.1,-87.2167,2025-03-30 10:16
2025-03-30,20,Clear ,20.7,0,0,60.0,Tegucigalpa,Francisco Morazan,Honduras,14.1,-87.2167,2025-03-30 10:16
2025-03-30,21,Patchy rain nearby,19.3,1,86,70.0,Tegucigalpa,Francisco Morazan,Honduras,14.1,-87.2167,2025-03-30 10:16
2025-04-01,21,Patchy rain nearby,19.7,1,85,60.0,Tegucigalpa,Francisco Morazan,Honduras,14.1,-87.2167,2025-03-30 10:16
2025-03-31,21,Patchy rain nearby,20.9,1,100,69.0,Tegucigalpa,Francisco Morazan,Honduras,14.1,-87.2167,2025-03-30 10:16
2025-04-01,22,Clear ,19.5,0,0,62.0,Tegucigalpa,Francisco Morazan,Honduras,14.1,-87.2167,2025-03-30 10:16
2025-03-30,22,Patchy rain nearby,18.2,0,63,77.0,Tegucigalpa,Francisco Morazan,Honduras,14.1,-87.2167,2025-03-30 10:16
2025-03-31,22,Patchy rain nearby,20.5,1,100,68.0,Tegucigalpa,Francisco Morazan,Honduras,14.1,-87.2167,2025-03-30 10:16
2025-03-31,23,Patchy rain nearby,20.1,1,100,69.0,Tegucigalpa,Francisco Morazan,Honduras,14.1,-87.2167,2025-03-30 10:16
2025-03-30,23,Patchy rain nearby,17.5,1,71,83.0,Tegucigalpa,Francisco Morazan,Honduras,14.1,-87.2167,2025-03-30 10:16
2025-04-01,23,Clear ,18.4,0,0,66.0,Tegucigalpa,Francisco Morazan,Honduras,14.1,-87.2167,2025-03-30 10:16
