Fecha,Hora,Condicion,Temperatura,Lluvia,Prob_lluvia,Humedad,Ciudad,Region,Pais,Latitud,Longitud,Fecha_Hora_local
2025-03-31,15,Patchy rain nearby,19.1,1,100,62.0,Montevideo,Montevideo,Uruguay,-34.8581,-56.1708,2025-03-30 13:16
2025-03-30,15,Sunny,30.1,0,0,42.0,Montevideo,Montevideo,Uruguay,-34.8581,-56.1708,2025-03-30 13:16
2025-04-01,15,Cloudy ,19.4,0,0,55.0,Montevideo,Montevideo,Uruguay,-34.8581,-56.1708,2025-03-30 13:16
2025-03-30,16,Partly Cloudy ,30.3,0,0,46.0,Montevideo,Montevideo,Uruguay,-34.8581,-56.1708,2025-03-30 13:16
2025-03-31,16,Patchy rain nearby,18.8,1,100,63.0,Montevideo,Montevideo,Uruguay,-34.8581,-56.1708,2025-03-30 13:16
2025-04-01,16,Cloudy ,20.0,0,0,52.0,Montevideo,Montevideo,Uruguay,-34.8581,-56.1708,2025-03-30 13:16
2025-03-30,17,Partly Cloudy ,30.2,0,0,48.0,Montevideo,Montevideo,Uruguay,-34.8581,-56.1708,2025-03-30 13:16
2025-04-01,17,Partly Cloudy ,20.3,0,0,52.0,Montevideo,Montevideo,Uruguay,-34.8581,-56.1708,2025-03-30 13:16
2025-03-31,17,Light rain shower,17.8,1,100,70.0,Montevideo,Montevideo,Uruguay,-34.8581,-56.1708,2025-03-30 13:16
2025-04-01,18,Partly Cloudy ,19.8,0,0,54.0,Montevideo,Montevideo,Uruguay,-34.8581,-56.1708,2025-03-30 13:16
2025-03-31,18,Patchy rain nearby,17.4,1,100,71.0,Montevideo,Montevideo,Uruguay,-34.8581,-56.1708,2025-03-30 13:16
2025-03-30,18,Partly Cloudy ,29.5,0,0,51.0,Montevideo,Montevideo,Uruguay,-34.8581,-56.1708,2025-03-30 13:16
2025-03-30,19,Partly Cloudy ,29.1,0,0,52.0,Montevideo,Montevideo,Uruguay,-34.8581,-56.1708,2025-03-30 13:16
2025-04-01,19,Partly Cloudy ,19.5,0,0,57.0,Montevideo,Montevideo,Uruguay,-34.8581,-56.1708,2025-03-30 13:16
2025-03-31,19,Patchy rain nearby,17.3,1,100,68.0,Montevideo,Montevideo,Uruguay,-34.8581,-56.1708,2025-03-30 13:16
2025-04-01,20,Clear ,18.9,0,0,60.0,Montevideo,Montevideo,Uruguay,-34.8581,-56.1708,2025-03-30 13:16
