Fecha,Hora,Condicion,Temperatura,Lluvia,Prob_lluvia,Humedad,Ciudad,Region,Pais,Latitud,Longitud,Fecha_Hora_local
2025-04-01,15,Patchy rain nearby,26.7,1,83,45.0,San Jose,San Jose,Costa Rica,9.9333,-84.0833,2025-03-30 10:23
2025-03-30,16,Light rain shower,21.7,1,100,80.0,San Jose,San Jose,Costa Rica,9.9333,-84.0833,2025-03-30 10:23
2025-03-31,16,Light rain shower,21.4,1,100,85.0,San Jose,San Jose,Costa Rica,9.9333,-84.0833,2025-03-30 10:23
2025-04-01,16,Patchy rain nearby,23.6,1,100,52.0,San Jose,San Jose,Costa Rica,9.9333,-84.0833,2025-03-30 10:23
2025-03-30,17,Light rain shower,18.2,1,100,87.0,San Jose,San Jose,Costa Rica,9.9333,-84.0833,2025-03-30 10:23
2025-04-01,17,Patchy rain nearby,20.3,1,100,65.0,San Jose,San Jose,Costa Rica,9.9333,-84.0833,2025-03-30 10:23
2025-03-31,17,Patchy rain nearby,18.1,1,100,89.0,San Jose,San Jose,Costa Rica,9.9333,-84.0833,2025-03-30 10:23
2025-04-01,18,Patchy rain nearby,16.4,0,60,85.0,San Jose,San Jose,Costa Rica,9.9333,-84.0833,2025-03-30 10:23
2025-03-31,18,Light rain shower,17.2,1,100,94.0,San Jose,San Jose,Costa Rica,9.9333,-84.0833,2025-03-30 10:23
2025-03-30,18,Patchy rain nearby,17.1,1,100,92.0,San Jose,San Jose,Costa Rica,9.9333,-84.0833,2025-03-30 10:23
2025-03-30,19,Light rain shower,16.7,1,100,94.0,San Jose,San Jose,Costa Rica,9.9333,-84.0833,2025-03-30 10:23
2025-04-01,19,Partly Cloudy ,16.2,0,44,88.0,San Jose,San Jose,Costa Rica,9.9333,-84.0833,2025-03-30 10:23
2025-03-31,19,Light rain shower,16.9,1,100,95.0,San Jose,San Jose,Costa Rica,9.9333,-84.0833,2025-03-30 10:23
2025-04-01,20,Patchy rain nearby,15.6,0,22,90.0,San Jose,San Jose,Costa Rica,9.9333,-84.0833,2025-03-30 10:23
2025-03-31,20,Mist,16.7,1,100,95.0,San Jose,San Jose,Costa Rica,9.9333,-84.0833,2025-03-30 10:23
2025-03-30,20,Light rain shower,16.5,1,100,95.0,San Jose,San Jose,Costa Rica,9.9333,-84.0833,2025-03-30 10:23
2025-03-30,21,Mist,16.5,1,100,95.0,San Jose,San Jose,Costa Rica,9.9333,-84.0833,2025-03-30 10:23
2025-04-01,21,Patchy rain nearby,14.1,1,83,94.0,San Jose,San Jose,Costa Rica,9.9333,-84.0833,2025-03-30 10:23
2025-03-31,21,Mist,16.6,0,69,95.0,San Jose,San Jose,Costa Rica,9.9333,-84.0833,2025-03-30 10:23
2025-04-01,22,Partly Cloudy ,14.9,0,0,92.0,San Jose,San Jose,Costa Rica,9.9333,-84.0833,2025-03-30 10:23
2025-03-30,22,Mist,16.2,0,67,96.0,San Jose,San Jose,Costa Rica,9.9333,-84.0833,2025-03-30 10:23
2025-03-31,22,Mist,16.4,1,81,96.0,San Jose,San Jose,Costa Rica,9.9333,-84.0833,2025-03-30 10:23
2025-03-31,23,Mist,16.1,1,80,96.0,San Jose,San Jose,Costa Rica,9.9333,-84.0833,2025-03-30 10:23
2025-03-30,23,Mist,15.9,0,0,97.0,San Jose,San Jose,Costa Rica,9.9333,-84.0833,2025-03-30 10:23
2025-04-01,23,Partly Cloudy ,14.7,0,0,93.0,San Jose,San Jose,Costa Rica,9.9333,-84.0833,2025-03-30 10:23
